run_id,system,workload,scenario,conflict_ratio,concurrency,total_requests,attempts_total,attempts_committed,attempts_aborted,abort_rate_attempt,requests_total,requests_failed,abort_prob_request,retry_p50,retry_p90,retry_p99,retry_max
e2fd9df4-b1ba-4547-838f-8f40dddd43fd,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3276,1982,1294,0.394993894993895,2000,18,0.009,1,3,10,10
d036c2e9-4f39-4042-8001-0429f31a16db,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5099,1908,3191,0.6258089821533634,2000,92,0.046,1,7,10,10
2ccc075b-4a6f-4ff5-859c-94826f9dbeb6,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,5
50954086-ced1-444b-bd90-e60a4ac594c3,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3277,1984,1293,0.39456820262435155,2000,16,0.008,1,3,10,10
f3c2a633-1b75-4a60-b434-ad06971e6368,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5151,1911,3240,0.6290040768782761,2000,89,0.0445,1,7,10,10
7995011a-8cc9-4e6d-90be-ddbc8a95674e,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2113,2000,113,0.05347846663511595,2000,0,0,1,1,2,4
cd231d9d-ca49-4097-8fe2-1ade540f3c2a,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3665,1990,1675,0.45702592087312416,2000,10,0.005,1,4,9,10
cdd518c7-12be-4246-b11d-c53289d7b146,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5738,1925,3813,0.6645172533983966,2000,75,0.0375,2,7,10,10
b04269b3-bf3f-4693-a71c-1c50000b4b36,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2127,2000,127,0.059708509637987774,2000,0,0,1,1,2,4
6807d811-679b-4009-bd3d-d925d1407a96,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3753,1980,1773,0.4724220623501199,2000,20,0.01,1,4,10,10
21b72eea-4f93-454b-90d8-d1695d7953f6,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,5
d4133d5c-9b7b-4b43-91a0-30025363a298,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3234,1988,1246,0.3852813852813853,2000,12,0.006,1,3,9,10
027bd127-88e1-4b1a-8dbd-d8dce8684d9b,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5073,1910,3163,0.6234969446087127,2000,90,0.045,1,7,10,10
ff1f69d0-43cb-4333-a91a-71f296a0e352,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2117,2000,117,0.05526688710439301,2000,0,0,1,1,2,5
4d136c5a-4a37-41ee-8504-dc68fb18618e,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,4
604b982f-5528-4e4d-93ad-7e5b52712734,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3255,1984,1271,0.3904761904761905,2000,16,0.008,1,3,10,10
a11a60e0-1d6c-43c8-b60e-8719f2a7eba8,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,5
2c3eabdb-e16c-448f-b574-dc5f2d362ab0,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2112,2000,112,0.05303030303030303,2000,0,0,1,1,2,5
39c89d7c-abb0-4aad-9e81-7f2bac674b3c,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2125,2000,125,0.058823529411764705,2000,0,0,1,1,2,4
a5b58c02-a9a8-48e1-a45d-c20a1d6b734a,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,1989,1857,132,0.06636500754147813,1857,0,0,1,1,2,4
f130bd75-e431-48b2-a132-f3c3f8fb5acf,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3266,1984,1282,0.3925290875688916,2000,16,0.008,1,3,9,10
f67f9848-b26f-4aab-a35d-f3fc4c84ba49,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3619,1982,1637,0.4523348991434098,2000,18,0.009,1,4,9,10
ab2db939-c346-4b29-8852-24ec7c22b79f,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3778,1986,1792,0.47432503970354684,2000,14,0.007,1,4,9,10
4d6152d8-046a-4679-b389-58bc27cd59da,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1876,1317,559,0.2979744136460554,1317,0,0,1,3,5,7
7e826f81-2012-40cf-bb37-aa8604b08a1d,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5128,1902,3226,0.6290951638065523,2000,98,0.049,1,7,10,10
b25edd2d-e3bb-4cca-9402-97c1f1930d38,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5786,1936,3850,0.6653992395437263,2000,64,0.032,2,7,10,10
d9cd2364-b4ae-4413-bd57-b48b554aec99,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe_zeestar,hot_accounts,0.9,10,2000,6133,1906,4227,0.6892222403391489,2000,94,0.047,2,7,10,10
486d7f1c-a5b7-4646-9e8d-694e12923d02,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,1113,518,595,0.5345911949685535,524,6,0.011450381679389313,1,4,10,10
e6aca3e6-34fb-4aa4-8362-4b843fd225f9,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,5
fb2acfe3-15e2-4278-b126-6651784086e0,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2115,2000,115,0.054373522458628844,2000,0,0,1,1,2,4
f04e9b1f-1ff8-4fae-9d3e-44d7d135bb3c,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2126,2000,126,0.059266227657572904,2000,0,0,1,1,2,4
0cf09dae-f5ee-499d-9894-e58b8475f919,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,1990,1857,133,0.06683417085427136,1857,0,0,1,1,2,4
5dd4ce2c-dd35-4870-bbda-aeed18065311,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,4
d8b80990-e10d-442c-ba33-975724f98505,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2113,2000,113,0.05347846663511595,2000,0,0,1,1,2,5
1c6a90a4-964c-41bb-9d45-a4ee37fa7f5f,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2124,2000,124,0.0583804143126177,2000,0,0,1,1,2,4
fe90242e-1d9c-4a76-9cae-887f40bdd15c,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,1986,1857,129,0.0649546827794562,1857,0,0,1,1,2,4
c1f297a1-dfef-457b-aa2f-d73a05679476,HLF-baseline-cr0.1-n2000,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,4
a6536544-e4dc-4fa1-97ee-ca64dd343b38,HLF-baseline-cr0.5-n2000,smallbank_transfer,hot_accounts,0.5,10,2000,3295,1983,1312,0.3981790591805766,2000,17,0.0085,1,3,10,10
4723a97e-1248-45ff-82eb-d647b712a3ed,HLF-baseline-cr0.9-n2000,smallbank_transfer,hot_accounts,0.9,10,2000,5170,1917,3253,0.6292069632495164,2000,83,0.0415,1,7,10,10
1fb51d2a-22af-4974-a9f7-8040a3c7f41a,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,5
1208461e-5a2f-44b1-9456-c8d52aeb7087,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3245,1984,1261,0.388597842835131,2000,16,0.008,1,3,9,10
b95c3651-12a7-41bf-8ec8-be04c97f6ff2,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5153,1910,3243,0.6293421307975936,2000,90,0.045,1,7,10,10
71b62a72-7e03-4c2b-91ec-0529f7050ee9,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2116,2000,116,0.054820415879017016,2000,0,0,1,1,2,4
8cd644fd-e87b-4be7-90bf-3635d2efb0b1,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3638,1986,1652,0.45409565695437054,2000,14,0.007,1,4,10,10
92da7197-04a7-47c1-8f21-99411336604a,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5763,1923,3840,0.6663196251952108,2000,77,0.0385,2,7,10,10
bf604a92-dcc5-4dbc-9a68-1878a751f1f3,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2126,2000,126,0.059266227657572904,2000,0,0,1,1,2,4
d1dbfdc8-f9bc-4553-b5db-40e2a5784e40,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3798,1986,1812,0.47709320695102686,2000,14,0.007,1,4,9,10
bcbf83e5-afe1-43dc-b4a2-6c0bcf9cf794,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe_zeestar,hot_accounts,0.9,10,2000,6122,1907,4215,0.6885004900359359,2000,93,0.0465,2,7,10,10
b8a98f6f-67d6-4777-be2a-dd19e7ba42a0,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2070,2000,70,0.033816425120772944,2000,0,0,1,1,2,5
e04cd911-f504-42af-b3b0-ecac7a731967,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3273,1988,1285,0.39260617170791323,2000,12,0.006,1,3,9,10
21e17e28-3cca-4461-837c-717e0aab8555,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5147,1919,3228,0.6271614532737517,2000,81,0.0405,1,7,10,10
b33bee91-0572-4947-b6f4-d5db600da8ee,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2120,2000,120,0.05660377358490566,2000,0,0,1,1,2,4
33b9ba13-04b3-4d60-ac41-8cec05077d86,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3616,1983,1633,0.45160398230088494,2000,17,0.0085,1,4,10,10
90744c82-80b9-4de8-b0aa-ab0c7450da40,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5815,1944,3871,0.6656921754084265,2000,56,0.028,2,7,10,10
8dcba5b8-6911-40a5-b375-e71fdccd0a5e,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2127,2000,127,0.059708509637987774,2000,0,0,1,1,2,4
a8b4e67a-07e1-4d41-a63e-14832b934fa7,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3760,1981,1779,0.4731382978723404,2000,19,0.0095,1,4,10,10
8628441b-40b6-44d2-863b-879cd3bff2e2,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe_zeestar,hot_accounts,0.9,10,2000,6156,1910,4246,0.6897335932423652,2000,90,0.045,2,7,10,10
3bc96b85-9fd0-4433-95ad-984a469cea94,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,1989,1857,132,0.06636500754147813,1857,0,0,1,1,2,4
06175dfa-d107-4b0d-9e05-fb4566727359,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1862,1317,545,0.29269602577873255,1317,0,0,1,3,5,7
4de4eba8-96eb-4437-aecf-151a11ac6c3c,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,1133,521,612,0.5401588702559577,524,3,0.0057251908396946565,1,4,10,10
f05e3cab-f73c-465a-80d0-c508e00035e2,HLF-baseline-cr0.5-n2000-cr0.5-no_retry,smallbank_transfer,hot_accounts,0.5,10,2000,2000,1433,567,0.2835,2000,567,0.2835,1,1,1,1
a53aed50-2929-4257-b2fc-533744897fb7,HLF-baseline-cr0.5-n2000-cr0.5-no_retry,smallbank_transfer,hot_accounts,0.5,10,2000,2000,1430,570,0.285,2000,570,0.285,1,1,1,1
6829bc78-1fa1-457b-98be-4c0fe1eb0ce2,HLF-baseline-cr0.5-n2000-cr0.5-retry,smallbank_transfer,hot_accounts,0.5,10,2000,3243,1987,1256,0.38729571384520506,2000,13,0.0065,1,3,10,10
3170a1da-0ce8-4103-b546-7964112388a9,HLF-fhe-insecure-cr0.5-n2000-cr0.5-no_retry,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,2000,1293,707,0.3535,2000,707,0.3535,1,1,1,1
8725c1e0-273d-407d-bb60-6f091593b107,HLF-fhe-insecure-cr0.5-n2000-cr0.5-retry,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3632,1987,1645,0.4529185022026432,2000,13,0.0065,1,4,9,10
18fa7390-36b2-4a5a-81ce-ef523077dfa6,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5-no_retry,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,2000,1260,740,0.37,2000,740,0.37,1,1,1,1
b737fa01-2d92-49f4-a5dc-d002e30ff2d9,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5-retry,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3758,1982,1776,0.4725918041511442,2000,18,0.009,1,4,10,10
b01398d8-9a67-4dd4-985f-8bc73c4d5e58,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.5-no_retry,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1317,978,339,0.25740318906605925,1317,339,0.25740318906605925,1,1,1,1
775a575f-9644-47c6-aaa8-7cdaf1f87c85,HLF-ctm-fhe-insecure-window50-cr0.5-n2000-cr0.5-retry,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1883,1317,566,0.3005841741901221,1317,0,0,1,3,5,7
f5e05ef3-f9a2-4a16-805a-4a136efb2b51,HLF-baseline-cr0.5-n2000,smallbank_transfer,hot_accounts,0.5,10,2000,3232,1988,1244,0.3849009900990099,2000,12,0.006,1,3,9,10
3c6f8ebd-055d-470f-b1d4-de6f633acfb9,HLF-fhe-insecure-cr0.5-n2000,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3651,1989,1662,0.4552177485620378,2000,11,0.0055,1,4,9,10
1837b88b-c095-43b6-ae77-2bf7d25938fb,HLF-fhe-zeestar-insecure-cr0.5-n2000,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3782,1986,1796,0.4748810153358012,2000,14,0.007,1,4,9,10
3b876e63-e4ae-41db-bc2b-da34a496649e,HLF-ctm-fhe-insecure-window50-cr0.5-n2000,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1881,1317,564,0.29984051036682613,1317,0,0,1,3,5,7
e81e17a8-6e2a-415e-b17f-0a275636ef0e,HLF-baseline-cr0.5-n2000,smallbank_transfer,hot_accounts,0.5,10,2000,3243,1987,1256,0.38729571384520506,2000,13,0.0065,1,3,9,10
8575fc0d-91f2-4bc0-b187-67ea1f8c2f21,HLF-baseline-cr0.5-n2000,smallbank_transfer,hot_accounts,0.5,10,2000,3263,1983,1280,0.39227704566349986,2000,17,0.0085,1,3,9,10
8a140b80-c9d6-4976-899e-d03ddd17693c,HLF-fhe-insecure-cr0.5-n2000,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3642,1986,1656,0.4546952224052718,2000,14,0.007,1,4,10,10
5a83871d-9c12-4683-8162-327e6eddca2b,HLF-fhe-zeestar-insecure-cr0.5-n2000,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3763,1981,1782,0.4735583311187882,2000,19,0.0095,1,4,10,10
b3473c53-1167-4dfd-9a3b-697f9b9e7fca,HLF-ctm-fhe-insecure-window50-cr0.5-n2000,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,1873,1317,556,0.2968499733048585,1317,0,0,1,3,5,6
e272321b-2171-4654-bda9-22e36bf17752,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,4
b2e2e30c-f407-48b6-9e15-d51c8a01b835,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3233,1983,1250,0.38663779771110424,2000,17,0.0085,1,3,10,10
23e656d1-fd2b-4b7f-8dc3-9d6a1e659eee,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,4
7da04e3e-6217-459c-96a4-684357b89e22,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3293,1984,1309,0.3975098694199818,2000,16,0.008,1,3,10,10
48b5c588-5cff-440f-89f4-45e57418ecc1,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5127,1915,3212,0.626487224497757,2000,85,0.0425,1,7,10,10
aa5efe5d-a39f-43b4-9908-5f7d50bb9adf,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2110,2000,110,0.052132701421800945,2000,0,0,1,1,2,5
d089eba5-391b-4444-8397-33287bbb8234,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3617,1985,1632,0.4512026541332596,2000,15,0.0075,1,4,10,10
ca72d17a-75da-44ff-985c-2559b8b1f2a7,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5711,1942,3769,0.6599544738224479,2000,58,0.029,2,7,10,10
e5ce16f6-14a7-4c1a-b526-d7e81a8bf9ca,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2127,2000,127,0.059708509637987774,2000,0,0,1,1,2,4
cf23a0e4-2691-4912-9789-c90c10d8decb,HLF-baseline-cr0.5-n2000-cr0.1,smallbank_transfer,hot_accounts,0.1,10,2000,2067,2000,67,0.0324141267537494,2000,0,0,1,1,2,4
84de8c83-49ea-4e53-aeb0-a9f0e1d8734c,HLF-baseline-cr0.5-n2000-cr0.5,smallbank_transfer,hot_accounts,0.5,10,2000,3274,1986,1288,0.3934025656689065,2000,14,0.007,1,3,10,10
e09c7464-f503-4c78-9f1a-5dd75d27dba1,HLF-baseline-cr0.5-n2000-cr0.9,smallbank_transfer,hot_accounts,0.9,10,2000,5124,1909,3215,0.62743950039032,2000,91,0.0455,1,7,10,10
6a5cacfe-fea2-4166-9a2f-4e4262c9c285,HLF-fhe-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe,hot_accounts,0.1,10,2000,2115,2000,115,0.054373522458628844,2000,0,0,1,1,2,5
0b2c7792-3956-45bf-be4e-16792a9a2d9b,HLF-fhe-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe,hot_accounts,0.5,10,2000,3639,1978,1661,0.4564440780434185,2000,22,0.011,1,4,10,10
158c6675-cbfb-44d3-ab6c-5e092e2449f1,HLF-fhe-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe,hot_accounts,0.9,10,2000,5793,1929,3864,0.6670119109269809,2000,71,0.0355,2,7,10,10
98606f4f-a241-4dfe-8fb9-213c1638733e,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2124,2000,124,0.0583804143126177,2000,0,0,1,1,2,4
72db8d93-1222-4311-82ce-96ee79092751,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3818,1984,1834,0.4803562074384494,2000,16,0.008,1,4,10,10
34b0562d-9ac7-4b3a-8a0f-7dbed8406a2c,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.1,smallbank_transfer_fhe_zeestar,hot_accounts,0.1,10,2000,2150,2000,150,0.06976744186046512,2000,0,0,1,1,3,5
5cd35e0f-45d8-46b9-a0b0-de4d994f2f81,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.5,smallbank_transfer_fhe_zeestar,hot_accounts,0.5,10,2000,3799,1981,1818,0.47854698604896023,2000,19,0.0095,1,4,10,10
4921db8d-98b2-4bcb-a403-b2b2680c4270,HLF-fhe-zeestar-insecure-cr0.5-n2000-cr0.9,smallbank_transfer_fhe_zeestar,hot_accounts,0.9,10,2000,6169,1920,4249,0.6887664127087049,2000,80,0.04,2,7,10,10
